unique_id,agency_name
26424,Boulder Police Department
26425,West Virginia State Police
26399,Rifle Police Department
26427,Allegheny County Police Department
26426,Oregon State Police
26429,Dallas County Sheriff's Office
26430,Council Bluffs Police Department
26428,Longview Police Department
26431,Jefferson City Police Department
26434,Loudon County Sheriff's Office
26436,Oklahoma City Police Department
26432,Irvington Police Department
26433,Kentucky State Police
26435,Moss Point Police Department
26783,Indianapolis Metropolitan Police Department
26785,Indianapolis Metropolitan Police Department
26440,Beaumont Police Department
26439,Montpelier Police Department
26784,"Paxton Police Department, Rutland Police Department"
26438,Kansas City Police Department
26437,Garland Police Department
26759,"Fayetteville Police Department, Cumberland County Sheriff's Office"
26441,Burke County Sheriff's Office
26786,Broward County Sheriff's Office
26442,Bradley County Sheriff's Office
26443,Delmont Police Department
26760,Taney County Sheriff's Office
26444,Fort Worth Police Department
26506,Tippah County Constable
26445,California Highway Patrol
26446,Chetopa Police Department
26447,"Duncanville Police Department, Dallas County Sheriff's Office"
26448,Kansas City Police Department
26507,Lincoln Police Department
26451,Randolph County Sheriff's Office
26450,Joplin Police Department
26449,Louisville Metro Police Department
26452,"Anderson County Sheriff's Office, Clinton Police Department"
26453,Spalding County Sheriff's Office
26508,Anderson County Sheriff's Office
26787,Colleton County Sheriff's Office
26455,Houston Police Department
26788,Idaho State Police
26454,Denver Police Department
26761,South Coffeyville Police Department
26456,Yuba City Police Department
26457,Ogden Police Department
26458,Spokane County Sheriff's Office
26462,Lawrence County Sheriff's Office
26460,Texas Department of Public Safety
26461,Newport News Police Department
26459,Gary Police Department
26463,Los Angeles Police Department
26464,Nebraska State Patrol
26465,Caledonia Police Department
27168,Pinellas County Sheriff's Office
26467,Los Angeles Police Department
26466,Buena Park Police Department
26468,Las Vegas Metropolitan Police Department
26469,Baden Police Department
26509,"Sherman County Sheriff's Office, Nebraska State Patrol"
26510,"U.S. Marshals Service, Gulf County Sheriff's Office"
26514,Orange County Sheriff's Office
26513,Johnson County Sheriff's Office
26511,Fort Worth Police Department
26789,Tullahoma Police Department
26516,"Belleville Police Department, St. Clair County Sheriff's Office"
26515,North Aurora Police Department
26512,Kentucky State Police
26523,Arkansas State Police
26517,Dayton Police Department
26521,Hobbs Police Department
26519,Albuquerque Police Department
27345,Enfield (CT) Police Department
27346,Enfield (CT) Police Department
26518,"Garden Grove Police Department, Westminster Police Department"
26522,Omaha Police Department
26762,Elmira Police Department
26520,Tattnall County Sheriff's Office
26526,"McLennan County Sheriff's Office, Texas Department of Public Safety"
26525,Vermilion County Sheriff's Office
26524,West Valley City Police Department
26792,Missouri State Highway Patrol
27497,Aurora Police Department
26529,Lane County Sheriff's Office
26793,Hillside Police Department
26528,San Diego Police Department
26527,Fulton County Sheriff's Office
26794,"Sunnyvale Police Department, Santa Clara Police Department"
26763,Indiana State Police
26531,Anchorage Police Department
26795,Riverside Police Department
26796,Riverside Police Department
26530,Knoxville Police Department
18278,Melrose Park Police Department
26534,Arkansas State Police
26532,San Joaquin County Sheriff's Office
26764,Overland Police Department
26797,Los Angeles Police Department
26533,Baton Rouge Police Department
26535,Salina Police Department
26537,Pickens County Sheriff's Office
26536,Baltimore Police Department
26799,Owatonna Police Department
26801,Owatonna Police Department
26538,Carlsbad Police Department
26798,La Verne Police Department
26800,La Verne Police Department
26542,Wilmington Police Department
26722,Bakersfield Police Department
26803,Virginia State Police
26543,City of New York Police Department
26539,Tehama County Sheriff's Office
26541,Phoenix Police Department
26802,Prichard Police Department
26540,High Point Police Department
26804,Ohio State Highway Patrol
26546,"Midland Police Department, Odessa Police Department, Texas Department of Public Safety"
26545,Wake County Sheriff's Office
26544,Brooklyn Center Police Department
26548,Richmond Heights Police Department
26723,Denver Police Department
26547,Rankin County Sheriff's Office
26833,Indianapolis Metropolitan Police Department
26551,Kerrville Police Department
29766,Georgia State Patrol
26549,Sand Springs Police Department
26550,Canyon County Sheriff's Office
26765,Alameda County Sheriff's Office
26834,Posen Police Department
26835,Posen Police Department
26805,"Terrebonne Parish Sheriff's Office, Louisiana State Police, Houma Police Department"
26555,Lyon County Sheriff's Office
26552,City of New York Police Department
26556,Missoula Police Department
26559,Allen County Sheriff's Office
26836,Knoxville Police Department
26558,Fox Valley Metro Police Department
26557,"Sullivan County Sheriff's Office, Bluff City Police Department"
26837,Winchester Police Department
26838,Winchester Police Department
26839,Winchester Police Department
26561,Orange County Sheriff's Office
26563,Bonneville County Sheriff's Office
26560,Coeur d'Alene Police Department
26562,San Bernardino County Sheriff's Office
26976,"Mitchell County Sheriff's Office, Camilla Police Department"
26567,East Hartford Police Department
26564,Shawnee Police Department
26568,Troup County Sheriff's Office
26840,Winnebago County Sheriff's Office
26841,Winnebago County Sheriff's Office
26566,St. Louis Metropolitan Police Department
26565,Las Vegas Metropolitan Police Department
26570,Glendora Police Department
26569,"Orangeburg County Sheriff's Office, Santee Police Department, Clarendon County Sheriff's Office"
26842,Louisiana State Police
27474,Harrodsburg Police Department
26573,Nacogdoches County Sheriff's Office
26571,"Edina Police Department, Richfield Police Department"
26572,Tippecanoe County Sheriff's Office
26576,Bexar County Sheriff's Office
26575,"Longview Police Department, Cowlitz County Sheriff's Office, Kelso Police Department"
24962,Nebraska State Patrol
26574,Tacoma Police Department
26843,Mobile County Sheriff's Office
26844,Mobile County Sheriff's Office
26845,"Quincy Police Department, Grant County Sheriff's Office, Moses Lake Police Department, Washington State Patrol"
26580,Phoenix Police Department
26579,Gulf Shores Police Department
26577,Aberdeen Police Department
26578,Oklahoma City Police Department
26581,Wellington Police Department
26846,Paducah Police Department
26847,Paducah Police Department
26848,Paducah Police Department
26583,Columbus Division of Police
26582,Burlington Police Department
26586,Houston Police Department
26584,Jackson County Sheriff's Office
26588,Gordon County Sheriff's Office
26849,Howard County Police Department
26851,Howard County Police Department
26590,Waterloo Police Department
26591,Palm Bay Police Department
26585,Los Angeles County Sheriff's Department
26587,Jasper County Sheriff's Office
26850,"Lufkin Police Department, Nacogdoches County Constable's Office Precinct 1"
26589,Athens-Clarke County Police Department
26766,Evansville Police Department
26593,North Little Rock Police Department
26594,U.S. Customs and Border Protection
26595,Marathon County Sheriff's Office
26592,Effingham County Sheriff's Office
26597,Plainview Police Department
26599,Arlington Police Department
26852,Taylor Police Department
26598,East Baton Rouge Parish Sheriff's Office
26596,Hamilton County Sheriff's Office
26602,St. Paul Police Department
26692,Jefferson City Police Department
26693,Jefferson City Police Department
26694,Jefferson City Police Department
26601,Harris County Sheriff's Office
26600,Oklahoma City Police Department
26609,Houston Police Department
26606,Elizabethton Police Department
26605,Washington Metropolitan Police Department
26767,Madison County Sheriff's Office
26608,Madison County Sheriff's Office
26604,Jonesboro Police Department
26603,Washington Metropolitan Police Department
26607,Denton County Sheriff's Office
26611,Henrico County Division of Police
26612,City of New York Police Department
26613,Nassau County Police Department
26610,Milton Police Department
26616,Pittsburgh Bureau of Police
26617,"Memphis Police Department, Shelby County Sheriff's Office"
26768,Lexington County Sheriff's Department
26615,Salem Police Department
26614,Leon County Sheriff's Office
26619,Long Beach Police Department
26853,"Chesterfield Police Department, Henrico County Division of Police"
26620,Shannon Police Department
26621,Shannon Police Department
27335,Ocala Police Department
26618,Soddy-Daisy Police Department
26854,Cleveland Police Department
26855,West Virginia State Police
26622,Gainesville Police Department
26623,Hampton Police Department
26624,Lakewood Police Department
26625,Riverton Police Department
26626,Ada Police Department
26856,Cook County Sheriff's Office
26627,Floyd County Sheriff's Office
26628,Austin Police Department
26630,Los Angeles Police Department
26857,San Antonio Police Department
26629,"Benton County Sheriff's Office, Lowell Police Department"
26634,Sanford Police Department
26633,Chicago Police Department
26632,Huntington Police Department
26631,Raleigh Police Department
26635,Darlington County Sheriff's Office
26637,Onslow County Sheriff's Office
26638,St. Tammany Parish Sheriff's Office
26636,McAllen Police Department
26642,La Habra Police Department
26641,Dallas Police Department
26858,Austin Police Department
26640,"Prince George's County Police Department, Hyattsville Police Department, Mount Rainier Police Department"
26859,New York State Police
26639,Metropolitan Nashville Police Department
26769,Hazelwood Police Department
26643,"Ohio State Highway Patrol, Adams County Sheriff's Office"
26860,Georgia State Patrol
26861,Georgia State Patrol
26862,Georgia State Patrol
26863,Georgia State Patrol
26864,Georgia State Patrol
26644,Lexington County Sheriff's Department
26645,Henderson Police Department
